country_host,name,requirements,study_field,study_level,url
China,Beca The Presidents Scholarships de la Universidad de Tecnología y Negocios de Chongqing en China,"Requisitos a cubrir por el candidato:,1. La edad del solicitante debe ser menor de 40 años.,2. Los solicitantes deben ser ciudadanos no chinos.,3. El solicitante debe comprometerse a cumplir con las leyes y reglamentos de China, así como la normativa de la universidad.,4. Los solicitantes no podrán solicitar la Beca Presidente mientras mantengan otra Beca del Gobierno chino.","ciencias de la computación,Ingeniería","Licenciatura / Grado,Maestría / Especialidad",https://becas-sin-fronteras.com/beca/becas-china-beca-the-presidents-universidad-tecnologica-negocios-de-chongqing-11681/
Estados Unidos,Becas Jackrabbit Guarantee Scholarship,"Requisitos a cubrir por el candidato:,1. Debe ser alumno de primer ingreso con un promedio de 24 en ACT o 1090 de SAT,2. Debe mantener un promedio acumulativo de 3.0 en GPA,3. Completar 30 horas de créditos cada año,4. Debe mantener su inscripción en la universidad para renovar la beca","ciencias de la computación,Ingeniería",Licenciatura / Grado,https://becas-sin-fronteras.com/beca/becas-estados-unidos-beca-jackrabbit-guarantee-scholarship-11457/
Estados Unidos,"Becas Charleston International Student Scholarship, 2018","Requisitos a cubrir por el candidato:,1. Debe aplicar y ser aceptado para al programa de pregrado a la Universidad de Charleston,2. Debe incluir copias oficiales de los informes finales con transcripción para cada grado de cada institución a la que haya asistido. Las transcripciones deben estar en inglés","ciencias de la computación,Ingeniería",Licenciatura / Grado,https://becas-sin-fronteras.com/beca/becas-estados-unidos-beca-charleston-international-student-scholarship-11416/
Suiza,"Beca UNIL de Maestría en Suiza para estudiantes extranjeros, 2019","Requisitos a cubrir por el candidato:,1. El candidato tener un título de una universidad extranjera.,2. La calificación realizada por el candidato debe considerarse equivalente a un título de la UNIL Licenciatura.,3. Las becas están destinadas particularmente para los estudiantes que se hayan distinguido en sus estudios universitarios y que tengan dificultades para cumplir con sus necesidades financieras durante la duración del Máster.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-suiza-beca-unil-de-maestria-en-suiza-para-estudiantes-extranjeros-11349/
Australia,"Becas La Trobe’s Academic Excellence Scholarships (AES), 2019","Requisitos a cubrir por el candidato:,1. Ser un ciudadano de un país que no sea Australia o Nueva Zelanda,2. Haber aplicado para iniciar un programa de pregrado o de cursos de postgrado,3. Tener calificaciones de 85% o el equivalente en su anterior grado,4. Manejo del idioma inglés y los requisitos académicos de ingreso,5. No se es elegible si se está comenzando un Grado Superior de Investigación, programa de intercambio, programa de estudios en el Exterior, ELICOS y programa de Estudios de la Fundación, o Diplomado","ciencias de la computación,Ingeniería","Licenciatura / Grado,Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-australia-beca-la-trobe-de-excelencia-academica-para-estudiantes-internacionales-11324/
México,Becas SRE – Instituto Tecnológico de Cd. Victoria (ITCV),"Requisitos generales de postulación:,1. Contar con un título de licenciatura, maestría o doctorado requerido para cursar el grado por el que se solicita beca.,2. Haber obtenido un promedio mínimo de 8 sobre 10 o su equivalente en el último grado de estudio.,3. Estar aceptado o cursando algún programa en alguna de las instituciones mexicanas que forman parte de la convocatoria.,Es necesario revisar los requisitos específicos del programa elegido en la propia convocatoria.","ciencias de la computación,Ingeniería","Licenciatura / Grado,Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-sre-instituto-tecnologico-de-cd-victoria-itcv-11967/
"Alemania,Canadá,España,Estados Unidos,Francia,el Reino Unido,Suiza",Beca Desafíos,"Los requisitos para poder obtener una Beca Desafíos dependen de la escuela o institución a la que apliques. Entre ellos están (pero pueden no ser los únicos):,1. Que el candidato tenga nacionalidad de un país latinoamericano, incluso hasta tercera generación, y cuando se mantenga un vínculo con el país de la región. Excepcionalmente se aceptan candidatos de nacionalidad española o portuguesa.,2. Ser titulado universitario de licenciatura o equivalente.,3. Conocer el idioma en el que se va a impartir la maestría.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/b10044-beca-desafios/
Australia,"Becas Bond University International Postgraduate Research Scholarship, IPRS, 2019","1. La beca está abierta a estudiantes internacionales que estén estudiando un doctorado o una maestría de investigación.,2. El primer paso es hacer una solicitud de admisión para un programa de HDR a través de la Facultad correspondiente. Para iniciar este proceso. Una vez que haya recibido su admisión, el candidato podrá solicitar una beca a través de la página web correspondiente.,3. Cumplimentar el formato de solicitud de la beca,4. No ser beneficiarios de otra beca durante el período para la que solicitan la beca IPRS","ciencias de la computación,Ingeniería","Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-australia-bond-university-international-postgraduate-research-scholarship-iprs-11698/
Nueva Zelanda,"Beca Masters by Thesis Scholarship – Mighty River Power in Geothermal Seismology, 2018","Requisitos a cubrir por el candidato:,1. Tendrá un título universitario equivalente a una licenciatura o maestría Parte I en el sistema de Nueva Zelanda en geofísica, matemáticas, física, geología u otra materia relacionada con el campo.,2. Tendrá experiencia previa en el análisis de datos computacional y / o trabajo de campo geocientífico. Esto último será una ventaja, pero no es un requisito.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-nueva-zelanda-beca-masters-by-thesis-scholarship-mighty-river-power-in-geothermal-seismology-11649/
Nueva Zelanda,"Beca University of Auckland Doctoral Scholarship – Bioengineering Institute, 2019","Las becas estarán disponibles para:,1. Estudiantes matriculados a tiempo completo en la Universidad de Auckland,2. Que hayan pagado los derechos o estén dispuestos a pagar los honorarios, para el Grado de Doctor en Filosofía, doctor en Psicología Clínica o el componente de investigación de otro doctorado aprobado","ciencias de la computación,Ingeniería",Doctorado,https://becas-sin-fronteras.com/beca/becas-nueva-zelanda-beca-university-of-auckland-doctoral-scholarship-bioengineering-institute-11628/
Holanda,"Beca VU Universidad de Amsterdam, 2019","Requisitos a cubrir por el candidato:,1. Ser capaz de demostrar un excelente desempeño académico.,2. Haber sido admitido a un programa de maestría en la Universidad VU.,3. No tener nacionalidad holandesa.,4. No haber realizado previamente estudios superiores en una institución holandesa.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-holanda-beca-vu-universidad-de-amsterdam-11102/
Holanda,"Beca Talento Saxion, 2019","Requisitos a cubrir por el candidato:,1. Ser admitido en uno de los programas de Licenciatura Internacional de Saxion,2. Tener una nacionalidad de un país no perteneciente a la UE / EEE,3. Las becas sólo se otorgan para los programas de una duración mínima de seis meses,4. Las becas se conceden por un año académico,5. La beca solo se otorga a estudiantes que no cuentan con otro apoyo financiero","ciencias de la computación,Ingeniería",Licenciatura / Grado,https://becas-sin-fronteras.com/beca/becas-holanda-beca-talento-saxion-11074/
otros países,"Beca Internacional Alimardan bay Topchubashov, Universidad ADA, 2019","Requisitos a cubrir por el candidato:,1. El solicitante debe ser admitido primero en la Universidad de ADA. Sólo los estudiantes admitidos y matriculados son elegibles para la Fraternidad (becas).,2. Los becarios de pregrado deberán obtener un promedio anual mínimo GPA de 2,5 para la continuación de la beca.,3. Los becarios de posgrado deben obtener un semestre mínimo GPA de 3.0 para la continuación de la beca.,4. Se espera que los beneficiarios participen activamente en la comunidad ADA.,5. Para solicitar las becas 2018-19 se debe presentar el formulario de solicitud en línea y llenar el ""Ensayo de Becas"".",ciencias de la computación,"Licenciatura / Grado,Maestría / Especialidad",https://becas-sin-fronteras.com/beca/becas-azerbaiyan-beca-internacional-alimardan-bay-topchubashov-universidad-ada-11021/
"Alemania,Francia,Italia,el Reino Unido,varios países","Becas Erasmus +, Sustainable INdustrial CHEMistry","1. Las becas del programa Erasmus + de Doctorado pueden ser ofrecidas a estudiantes de cualquier región del mundo teniendo en cuenta el equilibrio territorial. No más de dos candidatos del mismo país pueden ser premiados en la misma convocatoria. 2. Los becarios del programa Erasmus + no pueden ser al mismo tiempo beneficiarios de otra subvención en educación superior.,3. Los candidatos a las becas deben haber obtenido un primer título de enseñanza superior o demostrar un nivel equivalente de aprendizaje reconocido de acuerdo con la legislación y las prácticas nacionales de cada país.,4. Doctorandos de terceros países, que han recibido previamente una Erasmus + para cursar una maestría, podrán recibir una beca Partner Country.,5. Los estudiantes pueden aplicar al programa Erasmus+ a las maestrías de su elección sin que superen el número de tres solicitudes en total por convocatoria.,6. Los estudiantes no pueden haber residido o llevado a cabo tu actividad principal (trabajar, estudiar, etc.) durante más de un total de 12 meses en los últimos cinco años en un país de la Unión Europea en el momento de presentar la solicitud.,7. Las becas se otorgan exclusivamente para la inscripción a tiempo completo.,8. Presentar ante el consorcio del doctorado la documentación requerida para confirmar el nivel del idioma en que se desarrolla el doctorado.,9. Las personas que ya se han beneficiado de una beca Erasmus Mundus de Doctorado no son elegibles para una segunda subvención.,10. Los candidatos deben pasar por lo menos dos tercios de su programa de doctorado en Europa durante el período cubierto por la beca.","ciencias de la computación,Ingeniería",Doctorado,https://becas-sin-fronteras.com/beca/becas-erasmus-plus-sustainable-industrial-chemistry-10850/
